418050.00,1988.00,3387.00,2.00,1.50,0.50,1.00
358150.00,2000.00,2193.00,3.00,3.00,1.28,2.00
102000.00,1998.00,566.00,3.00,3.00,1.14,2.00
469450.00,2002.00,2901.00,5.00,1.00,0.62,3.00
563350.00,1997.00,3578.00,6.00,3.00,1.11,1.00
531900.00,2011.00,2968.00,4.00,3.00,0.78,2.00
400350.00,2012.00,2230.00,5.00,1.50,0.89,1.00
219200.00,1986.00,2036.00,2.00,1.50,1.42,1.00
609650.00,1994.00,4100.00,4.00,1.00,1.31,3.00
348950.00,1992.00,2472.00,5.00,2.00,1.21,1.00
509550.00,2003.00,3176.00,5.00,3.00,1.21,0.00
205750.00,1981.00,1927.00,5.00,2.00,0.78,1.00
609150.00,2000.00,3985.00,2.00,3.00,0.76,2.00
442750.00,1972.00,3469.00,5.00,3.00,1.16,3.00
617700.00,2008.00,3640.00,4.00,3.00,0.78,2.00
345150.00,1986.00,2805.00,3.00,2.00,0.96,1.00
389050.00,1987.00,3132.00,5.00,1.50,0.45,0.00
411300.00,1991.00,2988.00,5.00,2.50,1.04,0.00
490600.00,1985.00,3604.00,6.00,2.00,1.00,1.00
509850.00,2007.00,2810.00,6.00,3.00,0.89,2.00
370400.00,1985.00,3120.00,4.00,1.50,0.66,0.00
275950.00,1981.00,2275.00,5.00,1.00,0.98,3.00
372850.00,2004.00,2291.00,4.00,2.50,0.78,1.00
404750.00,1987.00,3281.00,3.00,2.00,0.84,0.00
423200.00,1993.00,2870.00,6.00,2.00,1.18,1.00
517550.00,1990.00,3610.00,6.00,1.00,1.07,2.00
439450.00,1994.00,3162.00,6.00,1.00,1.01,0.00
789450.00,2019.00,4344.00,6.00,1.00,1.19,3.00
503600.00,1989.00,3752.00,2.00,3.00,0.72,1.00
364750.00,1990.00,2642.00,5.00,1.50,0.73,2.00
324450.00,1982.00,2806.00,2.00,1.50,1.07,2.00
579700.00,2002.00,3533.00,5.00,2.00,0.65,3.00
560600.00,2005.00,3650.00,3.00,2.00,1.54,0.00
533050.00,1994.00,3822.00,6.00,1.00,0.65,0.00
492650.00,2010.00,2837.00,5.00,3.00,1.14,0.00
535900.00,2003.00,3372.00,3.00,2.50,0.84,2.00
262400.00,1986.00,2068.00,5.00,2.50,0.98,1.00
478400.00,1978.00,3575.00,6.00,2.00,0.81,3.00
411000.00,2006.00,2841.00,2.00,1.00,0.99,0.00
436750.00,1980.00,3426.00,4.00,1.50,0.69,3.00
530150.00,1992.00,3731.00,5.00,3.00,0.70,0.00
369400.00,1989.00,2851.00,4.00,1.50,0.95,1.00
605400.00,1995.00,4077.00,6.00,2.50,1.09,0.00
355750.00,1978.00,3091.00,2.00,1.00,1.14,3.00
492650.00,1977.00,4149.00,5.00,1.00,1.02,0.00
526350.00,2001.00,3123.00,6.00,3.00,0.86,2.00
353050.00,1995.00,2617.00,4.00,1.00,0.70,1.00
491450.00,1996.00,3378.00,6.00,1.50,1.15,0.00
270850.00,2003.00,1658.00,6.00,1.50,1.31,0.00
496950.00,1991.00,3375.00,5.00,1.50,0.88,3.00
310550.00,1993.00,2133.00,6.00,2.00,1.04,1.00
422750.00,2002.00,2352.00,6.00,3.00,1.33,2.00
461350.00,1995.00,3379.00,4.00,1.00,1.30,0.00
282050.00,1990.00,1924.00,6.00,3.00,1.23,1.00
510600.00,2001.00,3103.00,3.00,3.00,1.01,3.00
618000.00,2001.00,3775.00,6.00,1.50,0.95,3.00
559300.00,2008.00,3472.00,2.00,2.00,0.90,2.00
372850.00,1992.00,2742.00,4.00,2.00,0.77,1.00
244150.00,1985.00,2234.00,3.00,1.50,1.77,0.00
416150.00,1980.00,3056.00,5.00,2.50,1.35,3.00
469450.00,1993.00,3432.00,2.00,1.50,0.81,2.00
526650.00,2007.00,3526.00,3.00,1.00,0.85,0.00
542600.00,2012.00,3312.00,4.00,2.00,0.72,0.00
358950.00,1995.00,2391.00,6.00,1.50,1.52,1.00
448850.00,1993.00,3107.00,6.00,1.50,1.02,1.00
311650.00,2003.00,1917.00,3.00,3.00,0.94,1.00
388500.00,1994.00,2370.00,5.00,3.00,1.20,3.00
639450.00,2012.00,3763.00,5.00,2.00,1.00,1.00
389850.00,1990.00,2944.00,4.00,2.50,1.05,0.00
193800.00,1985.00,1712.00,2.00,3.00,0.80,2.00
407400.00,1977.00,3364.00,6.00,1.50,1.02,1.00
321300.00,2004.00,2157.00,3.00,1.50,0.35,1.00
755750.00,2004.00,4532.00,5.00,2.50,1.23,3.00
236750.00,1977.00,1930.00,5.00,3.00,1.15,3.00
642650.00,1991.00,4252.00,4.00,3.00,0.99,3.00
134600.00,1999.00,817.00,6.00,2.50,0.97,0.00
422750.00,1985.00,3190.00,4.00,2.00,0.95,2.00
510650.00,2002.00,3189.00,6.00,1.50,1.32,1.00
362900.00,1983.00,3218.00,2.00,1.50,1.18,0.00
363450.00,1995.00,2594.00,3.00,2.50,0.79,1.00
505900.00,1992.00,3624.00,4.00,3.00,0.82,0.00
401600.00,2010.00,2107.00,5.00,2.50,0.87,2.00
261600.00,1982.00,2346.00,5.00,1.00,0.98,1.00
370000.00,2005.00,2343.00,5.00,1.50,1.07,0.00
352750.00,1989.00,2431.00,4.00,3.00,1.54,2.00
373050.00,1990.00,2789.00,4.00,1.00,0.98,2.00
387750.00,2001.00,2149.00,6.00,2.50,0.86,3.00
446700.00,1998.00,2966.00,6.00,2.00,1.12,0.00
381300.00,2004.00,2548.00,3.00,1.00,0.94,1.00
215050.00,1984.00,1992.00,2.00,2.00,0.75,2.00
541550.00,1999.00,3260.00,6.00,2.00,1.17,3.00
310600.00,1994.00,2260.00,3.00,1.00,0.44,3.00
371700.00,1986.00,3069.00,3.00,1.00,1.09,1.00
599050.00,2005.00,3865.00,2.00,2.50,1.12,1.00
221200.00,1969.00,2602.00,2.00,1.00,1.06,2.00
280050.00,1986.00,2373.00,6.00,1.00,0.94,0.00
487400.00,1982.00,3911.00,4.00,1.00,1.05,1.00
454650.00,1995.00,2875.00,6.00,2.00,0.56,3.00
515150.00,1985.00,3663.00,4.00,3.00,1.38,2.00
399450.00,1990.00,2817.00,4.00,3.00,1.46,1.00
470550.00,1996.00,3143.00,4.00,3.00,0.94,1.00
423750.00,1988.00,3062.00,5.00,1.50,1.13,2.00
349950.00,1982.00,2963.00,2.00,2.00,0.70,2.00
614100.00,1996.00,4052.00,4.00,2.50,0.92,2.00
521500.00,2009.00,3246.00,3.00,1.00,1.64,1.00
367350.00,1996.00,2459.00,4.00,2.00,0.90,2.00
509950.00,1992.00,3739.00,4.00,1.00,0.94,1.00
541500.00,2008.00,3357.00,4.00,1.00,1.53,1.00
332300.00,1998.00,2018.00,5.00,1.50,1.14,3.00
484400.00,2002.00,2883.00,3.00,3.00,1.13,3.00
372350.00,1999.00,2769.00,3.00,1.00,0.80,0.00
349150.00,1985.00,2560.00,3.00,3.00,1.01,3.00
365150.00,1998.00,2427.00,5.00,3.00,0.74,0.00
404400.00,2000.00,2824.00,2.00,1.00,0.72,2.00
259350.00,1988.00,2212.00,5.00,1.00,1.17,0.00
475300.00,2014.00,2823.00,2.00,3.00,0.79,0.00
433650.00,1997.00,3180.00,2.00,1.00,1.11,1.00
341550.00,1994.00,2350.00,5.00,2.50,0.77,1.00
436050.00,2006.00,2689.00,5.00,2.00,1.18,0.00
538100.00,2010.00,3242.00,2.00,1.00,1.12,3.00
460100.00,1993.00,3039.00,3.00,3.00,0.95,3.00
546000.00,2004.00,3399.00,3.00,1.00,1.41,3.00
428900.00,1990.00,3081.00,6.00,1.50,0.95,1.00
162400.00,1981.00,1639.00,2.00,3.00,0.77,2.00
555000.00,1992.00,4092.00,3.00,1.00,1.08,1.00
528450.00,2000.00,3461.00,2.00,2.50,1.12,2.00
564000.00,2007.00,3591.00,3.00,1.00,0.69,2.00
259300.00,1994.00,2115.00,3.00,1.50,0.97,0.00
420900.00,1961.00,3958.00,2.00,2.50,0.98,3.00
557350.00,2003.00,3444.00,3.00,2.00,1.05,3.00
457000.00,1988.00,3290.00,6.00,2.00,0.90,1.00
460800.00,1980.00,3884.00,3.00,1.50,1.38,0.00
489450.00,2016.00,2659.00,3.00,1.00,1.04,3.00
463850.00,1987.00,3163.00,6.00,3.00,0.96,2.00
363150.00,2000.00,2401.00,2.00,1.00,1.20,3.00
626350.00,1990.00,4344.00,5.00,2.00,0.65,2.00
307300.00,1986.00,2381.00,4.00,2.00,1.01,2.00
517150.00,1996.00,3672.00,5.00,1.00,1.09,0.00
518350.00,2000.00,3103.00,6.00,2.00,0.86,3.00
339250.00,1984.00,2806.00,5.00,1.00,0.89,1.00
529950.00,1997.00,3439.00,2.00,2.50,1.44,3.00
324650.00,1992.00,2523.00,2.00,2.00,1.08,1.00
554150.00,2019.00,3153.00,2.00,1.00,1.08,2.00
587000.00,1987.00,4266.00,6.00,1.00,1.14,1.00
648000.00,1995.00,4177.00,6.00,2.50,0.93,2.00
398250.00,1979.00,3135.00,5.00,3.00,1.20,1.00
381100.00,1999.00,2358.00,2.00,3.00,1.16,3.00
242500.00,1988.00,1794.00,6.00,3.00,0.56,1.00
478450.00,1995.00,3508.00,4.00,1.00,1.15,0.00
